time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-06-11 09:30:00-04:00,MLTrader,7767f39a409f4bb4ae3421df3c2849a8,SPY,sell,limit,fill,1,day,0.0,1,stock,541.6300048828125,2794.0,0.0
2024-06-14 09:30:00-04:00,MLTrader,394e15e9f40b4d788cbdb77887c8cd59,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-06-14 09:30:00-04:00,MLTrader,394e15e9f40b4d788cbdb77887c8cd59,SPY,buy,market,fill,1,gtc,0.0,1,stock,540.8800048828125,328.0,0.0
2024-06-24 09:30:00-04:00,MLTrader,e47e218e1ea647068367031980a03ef4,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,ec3d1c1c89364d559c1eb8c6f192e21a,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,6db2fa8dd6464380990a175783dc6b68,SPY,sell,market,new,1,day,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,6656513cd58048bf8d8b0c6ca5f50f39,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,6db2fa8dd6464380990a175783dc6b68,SPY,sell,market,fill,1,day,0.0,1,stock,543.989990234375,328.0,0.0
2024-06-24 09:30:00-04:00,MLTrader,6656513cd58048bf8d8b0c6ca5f50f39,SPY,sell,market,fill,1,gtc,0.0,1,stock,543.989990234375,163.0,0.0
2024-06-27 09:30:00-04:00,MLTrader,078bf0232d9249c086065a289ef2cc8f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-06-27 09:30:00-04:00,MLTrader,078bf0232d9249c086065a289ef2cc8f,SPY,sell,market,fill,1,gtc,0.0,1,stock,547.1599731445312,406.0,0.0
2024-09-18 09:30:00-04:00,MLTrader,78847323fba64da7a42827ddd6d58eb5,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2024-09-18 09:30:00-04:00,MLTrader,1cd60c6a06e843fd8aa80028be0771d2,SPY,buy,stop,fill,1,day,0.0,1,stock,571.1894897460937,163.0,0.0
2024-09-25 09:30:00-04:00,MLTrader,baf39571aaad43debc8d165f68b22aa4,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2024-09-25 09:30:00-04:00,MLTrader,d967d72ed4144520b92e1f032dd7c81a,SPY,buy,stop,fill,1,day,0.0,1,stock,574.5179718017579,406.0,0.0
2024-10-22 09:30:00-04:00,MLTrader,edbc48cdb9a44ee3a2c87ce05bc56f9b,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-10-22 09:30:00-04:00,MLTrader,edbc48cdb9a44ee3a2c87ce05bc56f9b,SPY,sell,market,fill,1,gtc,0.0,1,stock,581.260009765625,293.0,0.0
2024-11-04 09:30:00-05:00,MLTrader,ea37681b24c44f5aa2ccbd4a693da0c1,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-11-04 09:30:00-05:00,MLTrader,ea37681b24c44f5aa2ccbd4a693da0c1,SPY,sell,market,fill,1,gtc,0.0,1,stock,571.1799926757812,447.0,0.0
2024-11-11 08:30:00-05:00,MLTrader,38145184ba0b46e09d0806770e64e558,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2024-11-11 08:30:00-05:00,MLTrader,04f3dfb800dd4e66a1e3ef20ad58bcb3,SPY,buy,stop,fill,1,day,0.0,1,stock,599.8099975585938,447.0,0.0
